transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_lof
ENST00000361740.4	CYB5R3	22	43015778	43040515	1005	9	3.38851959634155e-05	9.60406322167296e-06	2.14366548037242e-05	2.84447793801837e-06
ENST00000329563.4	TSPO	22	43555244	43558997	510	3	7.97322530547929e-06	2.43142288762888e-06	4.82076842542153e-06	7.2103399242888e-07
ENST00000417669.2	MPPED1	22	43820991	43901496	981	6	2.17139007244186e-05	7.12606675344909e-06	1.32371197324099e-05	1.35071423855966e-06
ENST00000266254.7	TTLL1	22	43435781	43471592	1272	9	5.01067283924533e-05	1.52185997674533e-05	3.0258115248e-05	4.630013377e-06
ENST00000350028.4	SAMM50	22	44351457	44392263	1410	15	5.06105149250146e-05	1.43444004540146e-05	3.1446109136e-05	4.820005335e-06
ENST00000216264.8	CERK	22	47083030	47134045	1614	13	7.0609589633085e-05	2.2115251845085e-05	4.2954406774e-05	5.539931014e-06
ENST00000360612.4	PIM3	22	50354595	50356775	981	6	1.60997678909944e-05	5.659781979329e-06	9.72124051464597e-06	7.18745397019455e-07
ENST00000406477.3	PARVB	22	44395220	44564558	1194	14	4.58346875255022e-05	1.44066491755022e-05	2.8524074924e-05	2.903963426e-06
ENST00000337137.4	TBC1D22A	22	47158683	47569269	1554	13	6.54918200511038e-05	2.05931084721038e-05	4.078846299e-05	4.110248589e-06
ENST00000543927.1	SCO2	22	50962039	50962840	801	1	2.78847387840967e-05	7.6668492864262e-06	1.82008286591829e-05	2.01706083848768e-06
ENST00000395738.2	ADM2	22	50920276	50921332	447	2	5.24586051591627e-06	1.37648237562315e-06	3.26461056209597e-06	6.04767578197147e-07
ENST00000262794.5	MOV10L1	22	50528517	50599878	3636	27	0.000125944147142026	3.68861363420256e-05	7.7736912922e-05	1.1321097878e-05
ENST00000330651.6	MAPK11	22	50703376	50708721	1095	12	4.21020591898465e-05	1.38899878416036e-05	2.54999126636576e-05	2.71215868458539e-06
ENST00000252115.5	POLDIP3	22	42981796	43010863	1266	9	4.39546058685063e-05	1.11891713880063e-05	2.7651614712e-05	5.1138197685e-06
ENST00000216211.4	UPK3A	22	45680894	45691600	864	6	3.27469246799326e-05	1.08681762079327e-05	1.9915406026e-05	1.963342446e-06
ENST00000216177.4	PNPLA5	22	44276674	44287760	1290	9	5.27016412767826e-05	1.71000949043939e-05	3.2147029363329e-05	3.45451700905966e-06
ENST00000339464.4	WNT7B	22	46318735	46372634	1050	4	5.79180969013938e-05	1.79830008468938e-05	3.6114410652e-05	3.8206854025e-06
ENST00000347635.4	NUP50	22	45564058	45580536	1407	7	4.0471047862066e-05	1.19301363380662e-05	2.58191114659998e-05	2.721800058e-06
ENST00000216075.6	MIOX	22	50925326	50928285	858	10	3.54298438805955e-05	1.05218555010955e-05	2.1788430226e-05	3.1195581535e-06
ENST00000327858.6	FBLN1	22	45898865	45996326	2112	17	9.02962802478238e-05	2.7560032941324e-05	5.62521946019998e-05	6.4840527045e-06
ENST00000395741.3	PPP6R2	22	50832337	50882676	2802	21	0.000111887994343348	3.54927259543482e-05	6.95304676420002e-05	6.864800747e-06
ENST00000406938.2	CHKB	22	51017609	51021210	1188	11	4.39146424343549e-05	1.26239009683084e-05	2.70029874964937e-05	4.28775396955274e-06
ENST00000262726.7	EFCAB6	22	43924732	44178198	4506	30	0.000141666608845964	4.09830166779636e-05	8.76702307140004e-05	1.3013361454e-05
ENST00000263245.5	ARFGAP3	22	43193593	43253188	1551	16	4.81858302061868e-05	1.3080637269687e-05	2.94481001799998e-05	5.6570927565e-06
ENST00000290846.4	TRMU	22	46731661	46752903	1266	11	4.45729177993194e-05	1.28987612398194e-05	2.8031127832e-05	3.6430287275e-06
ENST00000360835.4	SCUBE1	22	43600002	43739267	2967	22	0.000134974649185794	4.3237226023294e-05	8.22331818780004e-05	9.50424128450002e-06
ENST00000299821.11	NCAPH2	22	50946766	50961804	1821	20	6.24740954557878e-05	1.85604236023016e-05	3.84172124379931e-05	5.49645941549308e-06
ENST00000290429.6	MCAT	22	43529048	43539354	1173	4	5.13128871180976e-05	1.67300200129517e-05	3.14740512326009e-05	3.10881587254496e-06
ENST00000216124.5	ARSA	22	51063572	51066207	1530	8	5.75377973673601e-05	1.8249546193904e-05	3.54262326743208e-05	3.86201849913532e-06
ENST00000252934.5	ATXN10	22	46067943	46239551	1428	12	4.50823277486729e-05	1.25925359706731e-05	2.83037511199998e-05	4.186040658e-06
ENST00000314567.3	CDPF1	22	46640988	46644181	372	3	1.31739835470506e-05	4.06934562405062e-06	8.328740136e-06	7.75897787e-07
ENST00000313237.5	PHF21B	22	45278965	45405430	1596	13	6.02425935672527e-05	1.96927474747503e-05	3.61302348664323e-05	4.41961122607004e-06
ENST00000216271.5	HDAC10	22	50683935	50689461	2010	20	8.08769997169536e-05	2.62565211374536e-05	4.9013301964e-05	5.6071766155e-06
ENST00000389773.5	ARHGAP8	22	45098381	45258475	1668	15	8.4686994164325e-05	2.6719726568325e-05	5.292667045e-05	5.040597146e-06
ENST00000251993.7	KIAA0930	22	45593056	45608224	1230	10	5.58143290468188e-05	1.63442677168188e-05	3.6506558148e-05	2.963503182e-06
ENST00000505920.1	ATP5L2	22	43035977	43036280	303	1	9.8327108602966e-06	2.7021580677966e-06	6.28486572e-06	8.456870725e-07
ENST00000303434.4	TRABD	22	50631489	50636948	1131	9	5.60504158982091e-05	1.83321162951655e-05	3.46283890011846e-05	3.08991060185906e-06
ENST00000413817.3	DENND6B	22	50750567	50765417	1758	20	2.60349160252419e-05	7.9999575241005e-06	1.6210170487853e-05	1.82478801328837e-06
ENST00000216267.8	BRD1	22	50167880	50217965	3177	12	0.000146150330681362	4.5657201556362e-05	9.01470849420004e-05	1.0346044183e-05
ENST00000474879.2	LMF2	22	50941819	50946104	2124	14	5.66369199694153e-05	1.73584043033013e-05	3.47960875045725e-05	4.48242816154151e-06
ENST00000400023.1	C22orf34	22	50014125	50051107	552	4	9.07248762554546e-06	2.71883197898515e-06	5.68014404242802e-06	6.73511604132296e-07
ENST00000444313.3	PARVG	22	44579209	44602306	996	12	3.49420063574357e-05	1.11574465519357e-05	2.0718643288e-05	3.0659165175e-06
ENST00000352766.7	PRR5-ARHGAP8	22	45098354	45258475	1932	17	8.4686994164325e-05	2.6719726568325e-05	5.292667045e-05	5.040597146e-06
ENST00000395676.2	KLHDC7B	22	50986595	50988380	1785	1	2.22990434111385e-05	7.25435366615797e-06	1.4086853724192e-05	9.57836020788586e-07
ENST00000215659.8	MAPK12	22	50691829	50699938	1104	12	1.40622049790197e-05	4.58586428536727e-06	8.58662902674973e-06	8.89711666902724e-07
ENST00000395593.3	RABL2B	22	51207203	51220722	717	8	1.11500948112939e-05	3.3875553341571e-06	6.70850380998011e-06	1.05403566715672e-06
ENST00000403581.1	PRR5	22	45075679	45133127	1236	9	1.91099890085069e-05	6.10900753717232e-06	1.22098020427099e-05	7.9117942862473e-07
ENST00000262738.3	CELSR1	22	46759074	46933067	9045	35	0.000477224233892758	0.00016069039834026	0.000295447209223998	2.10866263285e-05
ENST00000360737.3	FLJ27365	22	46493806	46505890	483	4	8.04381513187806e-06	2.42527389660181e-06	4.95288491949156e-06	6.65656315784695e-07
ENST00000402357.1	FAM19A5	22	48885404	49145659	399	4	1.1882872220969e-05	4.0496818037539e-06	7.261829984262e-06	5.71360432953091e-07
ENST00000263246.3	PACSIN2	22	43267362	43308086	1461	10	6.11261009287333e-05	1.90766727532333e-05	3.6454529034e-05	5.5948991415e-06
ENST00000216139.5	ACR	22	51176663	51183635	1266	5	1.47325878857335e-05	4.25767053418484e-06	9.00404855666926e-06	1.47086879487938e-06
ENST00000381176.4	KIAA1644	22	44645564	44696825	600	4	2.65690134732589e-05	7.97063284275892e-06	1.6597376488e-05	2.0010041425e-06
ENST00000401850.1	A4GALT	22	43088895	43089957	1062	1	5.15667278110896e-05	1.70268503900896e-05	3.2724994526e-05	1.814882895e-06
ENST00000216115.2	BIK	22	43520028	43525311	483	4	1.79712412702866e-05	6.25443644578656e-06	1.0789120246e-05	9.276845785e-07
ENST00000311597.5	MLC1	22	50500011	50523331	1134	11	4.67748638289741e-05	1.59564307864741e-05	2.788641756e-05	2.9320154825e-06
ENST00000404488.3	CRELD2	22	50312417	50320955	1209	11	5.6886543823782e-05	2.00464079709504e-05	3.3441048030056e-05	3.39908782277562e-06
ENST00000330817.6	ALG12	22	50297485	50307413	1467	9	5.94239409518133e-05	1.96461803668133e-05	3.6186089162e-05	3.591671423e-06
ENST00000329492.3	MAPK8IP2	22	51039247	51049207	2472	13	3.62310972864772e-05	1.29869209938701e-05	2.16508996582414e-05	1.59327663436576e-06
ENST00000253255.5	PKDREJ	22	46652457	46659219	6762	1	0.000233131856324148	6.97484448436492e-05	0.000149430949757999	1.39524617225e-05
ENST00000395681.1	TYMP	22	50964198	50968138	1464	9	2.07357765179534e-05	7.09760580856557e-06	1.26489104627549e-05	9.89260246632944e-07
ENST00000449103.1	PLXNB2	22	50714132	50729013	5517	35	0.000267694821897436	8.7422463440937e-05	0.000163874157873999	1.63982005825e-05
ENST00000396000.2	PPARA	22	46594280	46631277	1407	6	5.54819243883478e-05	1.7742156342348e-05	3.36266220119998e-05	4.113146034e-06
ENST00000538017.1	RIBC2	22	45809782	45828242	1134	7	2.53356788894178e-05	6.30579118565044e-06	1.673707685885e-05	2.29281084491742e-06
ENST00000406915.3	SYCE3	22	50989673	50994834	267	2	2.92859185438274e-06	7.4710359309653e-07	1.9672977264038e-06	2.14190534882404e-07
ENST00000216180.3	PNPLA3	22	44319791	44342262	1446	9	5.59044185394471e-05	1.75207605579473e-05	3.40504006219998e-05	4.3332573595e-06
ENST00000389983.2	IL17REL	22	50435466	50439619	1011	11	3.92825605586596e-05	1.18385070238217e-05	2.45199450185629e-05	2.92410851627497e-06
ENST00000381031.3	TTC38	22	46663936	46688781	1410	14	5.74407715300534e-05	1.80236962120534e-05	3.4417386202e-05	4.999689116e-06
ENST00000395842.2	PANX2	22	50609159	50617706	2034	3	3.17922643966347e-05	1.17586314814285e-05	1.91714066139144e-05	8.62226301291829e-07
ENST00000216129.6	TTLL12	22	43564013	43583075	1935	14	9.37465357713446e-05	2.99187200423444e-05	5.71453549240002e-05	6.682460805e-06
ENST00000357450.4	SMC1B	22	45740436	45809448	3708	25	0.000101371286876498	2.3571722854499e-05	6.30148026359994e-05	1.4784761386e-05
ENST00000251900.4	SCML2	X	18259370	18352191	2103	14	4.11170496573625e-05	1.01438877695256e-05	2.63254742673868e-05	4.64768762045005e-06
ENST00000379989.3	CDKL5	X	18525216	18671664	3093	20	6.67680593482658e-05	1.72298190438279e-05	4.29612102924619e-05	6.57703001197605e-06
ENST00000379177.1	ZFX	X	24190859	24229493	2418	7	4.98909512887831e-05	1.3816613404843e-05	3.23390414821427e-05	3.7352964017974e-06
ENST00000247153.3	CFP	X	47483673	47489243	1410	9	3.64372383864242e-05	9.34759101049176e-06	2.2106917770439e-05	4.98272960549344e-06
ENST00000378982.2	MAGEB4	X	30260252	30261293	1041	1	2.12257014082512e-05	5.22028621748395e-06	1.46316624205488e-05	1.3737527702184e-06
ENST00000399989.1	MAGEB16	X	35820313	35821288	975	1	1.29051353602445e-05	3.37033264769111e-06	8.26220211916752e-06	1.27260059338587e-06
ENST00000380289.2	GRPR	X	16142076	16170768	1155	3	2.5351184157231e-05	7.37881092438561e-06	1.63061498531668e-05	1.66622337967855e-06
ENST00000341016.3	CXorf27	X	37850092	37850446	354	1	8.81574824634313e-06	2.19421551735998e-06	5.8804765661708e-06	7.4105616281235e-07
ENST00000441463.2	PDK3	X	24483572	24557281	1248	12	2.76655687490355e-05	7.17338267641733e-06	1.78460932404678e-05	2.64609283215035e-06
ENST00000378166.4	CASK	X	41379672	41782241	2766	27	6.25865437813683e-05	1.68644536703266e-05	3.82234450139079e-05	7.49864509713387e-06
ENST00000404933.2	SMS	X	21958942	22012469	1101	11	6.66093233529192e-06	1.90925529581834e-06	4.01205083326303e-06	7.39626206210561e-07
ENST00000377604.3	RBM10	X	47006880	47045998	2793	23	7.33214734047192e-05	2.06050789796106e-05	4.57013915213721e-05	7.01500290373652e-06
ENST00000317103.4	VCX2	X	8138072	8138684	420	2	3.49577073363723e-06	1.26508993024579e-06	2.1027788158131e-06	1.27901987578346e-07
ENST00000397821.3	SH3KBP1	X	19554534	19905428	1998	18	4.95394764567489e-05	1.54318035030209e-05	2.99223057603888e-05	4.1853671933392e-06
ENST00000378045.4	FUNDC1	X	44383443	44402078	468	5	7.40944961993781e-06	1.84759302370986e-06	4.39442000482955e-06	1.1674365913984e-06
ENST00000378069.4	MAOB	X	43626712	43741545	1563	15	3.2086117922359e-05	7.99742145834218e-06	2.04938908165244e-05	3.5948056474924e-06
ENST00000218032.6	TLR8	X	12924825	12940285	3126	2	6.23434827401946e-05	1.67257666403616e-05	4.07434734333041e-05	4.87424266652895e-06
ENST00000379687.3	CXorf23	X	19935422	19988382	2049	11	2.94427891208006e-05	6.80082506686177e-06	1.87742223712828e-05	3.86774168265605e-06
ENST00000381095.3	NLGN4X	X	5810857	6069507	2451	5	7.08008457809073e-05	2.26785868619235e-05	4.38605162885033e-05	4.2617426304805e-06
ENST00000427411.1	ACE2	X	15580027	15619034	2418	18	4.49976426106651e-05	1.10917615007797e-05	2.81712845238572e-05	5.7345965860282e-06
ENST00000542554.1	PRRG1	X	37265502	37312874	657	3	1.31287742618609e-05	3.21521880294826e-06	8.7339775405124e-06	1.1795779184002e-06
ENST00000357277.3	REPS2	X	16964984	17165604	1983	18	4.00449682716958e-05	1.23750564655064e-05	2.42981823277527e-05	3.37172947843675e-06
ENST00000409324.3	ZNF630	X	47917856	47926274	1974	4	3.21326067291231e-05	7.7273499575385e-06	2.17147560802941e-05	2.6905006912905e-06
ENST00000329357.5	FAM47B	X	34960948	34962886	1938	1	5.50912808178409e-05	1.53126160615235e-05	3.73864670833875e-05	2.3921976729299e-06
ENST00000357607.2	BMX	X	15526476	15574270	2028	18	3.90616883690526e-05	1.00410296607212e-05	2.45833420998022e-05	4.4373166085292e-06
ENST00000323684.1	ZNF645	X	22291108	22292386	1278	1	2.98501314554732e-05	7.51960477159959e-06	1.90660374349082e-05	3.26448924896545e-06
ENST00000379341.4	PRDX4	X	23685687	23704452	816	7	1.97842345956784e-05	5.99295847422231e-06	1.1960798740583e-05	1.83047738087305e-06
ENST00000381042.4	PNPLA4	X	7868726	7894160	762	6	1.88563704073928e-05	5.98590222652306e-06	1.08268814040618e-05	2.04358677680795e-06
ENST00000217961.4	STS	X	7137716	7268302	1752	10	4.09835432538568e-05	1.22380188461453e-05	2.59217580355403e-05	2.82376637217125e-06
ENST00000543214.1	FAM9A	X	8759351	8768212	999	8	1.09406120730183e-05	2.89832027349638e-06	7.13707430976046e-06	9.05217489761504e-07
ENST00000379510.3	CNKSR2	X	21393015	21670639	3105	22	6.25136775964066e-05	1.51361886114687e-05	3.85793960539567e-05	8.7980929309812e-06
ENST00000381154.1	ARSD	X	2825311	2847316	1782	10	5.52873457801165e-05	1.85758589448125e-05	3.25676412672314e-05	4.14384556807265e-06
ENST00000443824.1	CTPS2	X	16608915	16721025	1761	17	3.71880037222448e-05	1.04512629211915e-05	2.2943494503963e-05	3.79324629709025e-06
ENST00000318636.3	CA5B	X	15768146	15800787	954	7	2.21783640307675e-05	6.09448568784499e-06	1.39026889619354e-05	2.1811893809871e-06
ENST00000380682.1	FRMPD4	X	12157090	12738652	3969	17	9.45155268510396e-05	2.8335165002516e-05	5.91501856483891e-05	7.03017620013448e-06
ENST00000380492.3	MOSPD2	X	14891650	14937931	1557	15	2.09561745872313e-05	5.09285854596728e-06	1.37506033784305e-05	2.11271266283351e-06
ENST00000379044.4	ARX	X	25022786	25033854	1689	5	2.00858781955837e-05	7.74581214925856e-06	1.17603643086926e-05	5.79701737632577e-07
ENST00000480796.1	ASB11	X	15301626	15333727	972	7	1.72977026912306e-05	4.94690394439596e-06	1.05493412124461e-05	1.8014575343885e-06
ENST00000379034.1	MAGEB6	X	26211963	26213187	1224	1	2.90676828925278e-05	8.56147836394839e-06	1.87271729695929e-05	1.77903155898655e-06
ENST00000380200.3	S100G	X	16669129	16672632	240	2	2.56125729587211e-06	6.9779040055661e-07	1.60662999190748e-06	2.56836903408025e-07
ENST00000399959.2	DDX3X	X	41193505	41206972	1989	17	4.68178066205061e-05	1.04790576262512e-05	3.18081137831798e-05	4.53063521107505e-06
ENST00000328306.4	SLC9A7	X	46466386	46618464	2178	17	5.90189784439082e-05	1.83996980993054e-05	3.61365177123147e-05	4.48276263228805e-06
ENST00000458511.2	TRAPPC2	X	13732525	13752251	525	5	3.85156149567502e-06	1.06573703902816e-06	2.43696233278971e-06	3.48862123857155e-07
ENST00000217939.6	MXRA5	X	3227756	3261874	8487	6	0.000198921026730091	5.95592936988241e-05	0.000127345050116598	1.20166829146688e-05
ENST00000378988.4	MAGEB2	X	30236697	30237657	960	1	1.47449764227303e-05	4.0234596282275e-06	9.71513498140429e-06	1.00638181309855e-06
ENST00000218343.4	PHF16	X	46844295	46918479	2472	10	5.01220485178242e-05	1.2647252404373e-05	3.24228404079073e-05	5.051955705544e-06
ENST00000441525.1	DCAF8L1	X	27997648	27999451	1803	1	4.23983915074307e-05	1.15260202273518e-05	2.71861158684808e-05	3.6862554115981e-06
ENST00000327877.5	CXorf38	X	40489866	40506772	960	6	2.48225056459095e-05	6.71092486336729e-06	1.53029653745077e-05	2.80861540803453e-06
ENST00000419513.2	XG	X	2670315	2732421	588	11	1.67036086785438e-05	4.90880866492416e-06	1.02335195436122e-05	1.5612804700075e-06
ENST00000379499.2	KLHL34	X	21673971	21675906	1935	1	2.33301852395717e-05	7.90033689076665e-06	1.46053663451567e-05	8.24482003648315e-07
ENST00000039007.4	OTC	X	38211949	38280335	1065	10	2.17398176656948e-05	5.55264522557209e-06	1.33145259803116e-05	2.87264645981115e-06
ENST00000317552.4	MID1	X	10417407	10535587	2004	9	5.10403118359886e-05	1.43423527099604e-05	3.26832642869392e-05	4.014694839089e-06
ENST00000602297.1	MAGEB5	X	26235418	26236246	828	1	4.94128796333632e-06	1.2964396934657e-06	3.17519906488819e-06	4.69649204982436e-07
ENST00000379226.4	APOO	X	23858458	23925819	597	8	1.2669977651959e-05	3.29600667310798e-06	7.22612786900621e-06	2.14784310984485e-06
ENST00000377879.3	CXorf31	X	46747024	46754008	240	3	1.28007127564835e-06	3.05867294512219e-07	8.27380000867057e-07	1.46823980269075e-07
ENST00000378142.4	GPR34	X	41554886	41556032	1146	1	2.22602174119955e-05	5.13544676866958e-06	1.50450742553672e-05	2.07969638795875e-06
ENST00000297904.3	FIGF	X	15364254	15402068	1065	7	2.27099119572402e-05	5.36276851132328e-06	1.4131813793735e-05	3.2153296521819e-06
ENST00000379565.3	RPS6KA3	X	20173515	20284750	2223	22	4.57624464322367e-05	1.07281621785731e-05	2.84373088570163e-05	6.59697539664735e-06
ENST00000218388.4	TIMP1	X	47442814	47446090	624	5	5.80920209449083e-06	1.53820070309095e-06	3.84511593247379e-06	4.2588545892609e-07
ENST00000333995.3	FAM9C	X	13056559	13061908	501	6	6.67676514521801e-06	1.64495793497613e-06	4.27964655702485e-06	7.52160653217031e-07
ENST00000344302.4	KRBOX4	X	46309895	46332447	516	4	4.85040959225034e-06	1.34991862687346e-06	2.9757897613274e-06	5.24701204049482e-07
ENST00000262648.3	KAL1	X	8501035	8700077	2043	14	5.36550778933414e-05	1.52366045270838e-05	3.16556480201874e-05	6.7628253460702e-06
ENST00000379806.5	PDHA1	X	19362155	19377771	1287	12	3.08635829948049e-05	8.02870944618535e-06	1.93149928861956e-05	3.51988066242395e-06
ENST00000316715.4	GPM6B	X	13790999	13835023	987	8	2.02832647748519e-05	6.34757934730617e-06	1.19596324188638e-05	1.97605300868195e-06
ENST00000377073.3	ZNF157	X	47230067	47272993	1521	4	2.92443306425184e-05	6.77191948863517e-06	1.93413325928943e-05	3.13107856098895e-06
ENST00000377065.4	ZNF41	X	47306828	47326880	2340	4	4.38430850905058e-05	1.12289067143083e-05	2.89772238580308e-05	3.63695451816675e-06
ENST00000378970.4	NR0B1	X	30322695	30327480	1413	2	2.633485723996e-05	8.96889571958911e-06	1.6259266698888e-05	1.1066948214829e-06
ENST00000379607.5	EIF1AX	X	20146423	20159758	435	7	9.50870255018216e-06	2.5418430423085e-06	5.61531548667981e-06	1.35154402119385e-06
ENST00000313548.4	CHDC2	X	36083817	36162926	1509	10	1.17907021878145e-05	2.73466749797173e-06	7.54173261561436e-06	1.51430207422838e-06
ENST00000346193.3	FAM47A	X	34148019	34150395	2376	1	6.5548595816122e-05	1.80876080513718e-05	4.40296427819581e-05	3.4313449827921e-06
ENST00000378962.3	CXorf21	X	30577566	30578472	906	1	1.50627051323748e-05	3.92219019910011e-06	9.93010161279181e-06	1.21041332048285e-06
ENST00000380636.1	TMSB4X	X	12994380	12994930	135	2	4.00596024429274e-06	1.49072030618734e-06	2.2309734244182e-06	2.842665136872e-07
ENST00000328046.8	KLHL15	X	24006037	24024810	1815	2	4.04163848881106e-05	1.10644266182331e-05	2.58319951278289e-05	3.51996314204865e-06
ENST00000545871.1	RAI2	X	17818537	17820130	1593	1	3.44158326405486e-05	1.10166134297917e-05	2.19912324353832e-05	1.40798677537375e-06
ENST00000324817.1	MED14	X	40511057	40594664	4365	31	9.69550205323446e-05	2.42468483901976e-05	6.13972896778673e-05	1.13108824642797e-05
ENST00000357033.4	DMD	X	31140035	33229429	11058	79	0.000219667671475549	5.18358197354424e-05	0.000136617394448721	3.12144572913852e-05
ENST00000324545.8	USP9X	X	40982881	41091777	7713	44	0.000151779453887197	3.58374412104155e-05	9.67462936957153e-05	1.91957189810667e-05
ENST00000380421.3	PIR	X	15403125	15509380	873	9	1.7459466455922e-05	4.64560909291692e-06	1.10264381625948e-05	1.78741920041025e-06
ENST00000380155.3	SYAP1	X	16737847	16778482	1059	9	2.44844164370567e-05	7.09681106190787e-06	1.48921531054362e-05	2.4954522697126e-06
ENST00000379144.2	PCYT1B	X	24580409	24665222	1110	8	1.84859624536349e-05	4.85934178026131e-06	1.18912972243705e-05	1.73532344900308e-06
ENST00000312196.4	MSL3	X	11776382	11793198	1566	13	3.50035048237523e-05	9.5259124429421e-06	2.25177671290879e-05	2.95982525172235e-06
ENST00000424830.2	HDHD1	X	6968336	7066154	756	5	6.2537516257246e-06	2.03246175539228e-06	3.8377866811717e-06	3.83503189160618e-07
ENST00000379374.4	PHEX	X	22051123	22266070	2250	22	4.86192082983569e-05	1.22282065922188e-05	3.03934814418003e-05	5.9975202643378e-06
ENST00000253039.4	EIF2S3	X	24073085	24094902	1419	12	2.86492780462246e-05	7.71031060074938e-06	1.86060279621062e-05	2.332939483369e-06
ENST00000380602.3	EGFL6	X	13587980	13651214	1665	12	3.80609194789717e-05	1.03606350387853e-05	2.29806122452807e-05	4.7196721949058e-06
ENST00000380861.4	WWC3	X	10031578	10109541	3279	22	0.000103975997517588	3.05524758016826e-05	6.46135347548862e-05	8.80998696101921e-06
ENST00000337414.4	ARHGAP6	X	11156982	11682948	2925	13	5.11263520215786e-05	1.6531566050034e-05	3.1093108706735e-05	3.50167726480959e-06
ENST00000379984.3	RS1	X	18660123	18690188	675	6	1.82797059589857e-05	4.99813376185623e-06	1.1707004736493e-05	1.5745674606365e-06
ENST00000380659.3	TLR7	X	12885697	12906777	3150	2	5.49658962149719e-05	1.50319498912649e-05	3.58239698661503e-05	4.10997645755675e-06
ENST00000335890.2	UXT	X	47511240	47518362	510	6	5.72979196473793e-06	1.43674773065837e-06	3.55469838624865e-06	7.38345847830913e-07
ENST00000378981.3	MAGEB1	X	30268610	30269654	1044	1	2.38240229163644e-05	5.76620385691003e-06	1.64180345319782e-05	1.63978452747615e-06
ENST00000361644.2	MAGEB3	X	30254041	30255082	1041	1	1.95006206238538e-05	4.57982091089735e-06	1.3541170924776e-05	1.3796287881805e-06
ENST00000379211.3	CXorf58	X	23928419	23957420	999	8	1.75164921646382e-05	3.85524117563703e-06	1.13961293995275e-05	2.26512158947361e-06
ENST00000379494.3	SMPX	X	21755680	21772408	267	3	5.32349218355572e-06	1.47831255351562e-06	3.3840566520574e-06	4.611229779827e-07
ENST00000378993.1	IL1RAPL1	X	28807460	29973937	2091	10	4.37061387812331e-05	1.11287708656082e-05	2.75471662874253e-05	5.03020162819956e-06
ENST00000275954.3	TMEM47	X	34648429	34675146	546	3	5.12241161087788e-06	1.65154104431946e-06	3.06367351511223e-06	4.07197051446187e-07
ENST00000378062.5	NDP	X	43809044	43817891	402	2	3.79967774501103e-06	9.49072549790812e-07	2.39839130390887e-06	4.52213891311341e-07
ENST00000380122.5	TXLNG	X	16804610	16859889	1587	10	3.76930698889684e-05	1.01805234402637e-05	2.29806621354505e-05	4.53188431325411e-06
ENST00000276052.6	CDK16	X	47082494	47088167	1713	16	2.63133008387065e-05	6.79994108470632e-06	1.68546053801826e-05	2.65875437381758e-06
ENST00000381127.1	ARSF	X	2986141	3030597	1773	10	4.52922774803061e-05	1.31356957979035e-05	2.74226803893306e-05	4.73390129307205e-06
ENST00000380060.3	NHS	X	17393880	17750584	4893	8	0.000123182152417223	3.62997386559371e-05	7.91741349125804e-05	7.70827884870507e-06
ENST00000400004.2	MAGEB17	X	16188505	16189516	1011	1	8.40457978996362e-06	2.23729663884547e-06	5.61891327771555e-06	5.48369873402602e-07
ENST00000380833.4	CLCN4	X	10153072	10201624	2283	11	6.30644907406183e-05	2.01087173860061e-05	3.9819249705741e-05	3.13652364887125e-06
ENST00000340096.6	OFD1	X	13753190	13787227	3039	23	6.05584349746297e-05	1.52293042143188e-05	3.80283426532985e-05	7.30078810701241e-06
ENST00000379942.4	PHKA2	X	18911602	19002050	3708	33	9.6051446457361e-05	2.81958771646309e-05	5.91748779660171e-05	8.6806913267129e-06
ENST00000380084.4	RBBP7	X	16863157	16887764	1410	12	2.71747859245368e-05	7.40972833717211e-06	1.71150354289112e-05	2.65002215845345e-06
ENST00000314720.4	TCEANC	X	13677805	13681683	1146	2	8.35432824915034e-06	2.22624433847772e-06	5.31352397077182e-06	8.145599399008e-07
ENST00000381130.2	ARSH	X	2924653	2951426	1689	9	3.97473738291965e-05	1.12643948390732e-05	2.5660717918253e-05	2.82226107187035e-06
ENST00000359202.3	FTHL17	X	31089518	31090070	552	1	1.80025297989534e-05	6.33589455502874e-06	1.09329799334052e-05	7.3365531051945e-07
ENST00000380041.3	SCML1	X	17762306	17771512	990	7	1.75142750805007e-05	5.01212151576148e-06	1.07548825596412e-05	1.74727100509807e-06
ENST00000456733.2	SYTL5	X	37893142	37985983	2259	17	4.51036682907344e-05	1.03032284974565e-05	2.94438067244089e-05	5.35663306886895e-06
ENST00000420999.1	EFHC2	X	44008040	44202834	2250	15	1.97885909422378e-05	5.02383669642565e-06	1.28358173765584e-05	1.92893686925374e-06
ENST00000380033.4	BEND2	X	18183128	18238870	2400	14	4.8653993489403e-05	1.30810882177736e-05	3.10667361693193e-05	4.50616910231015e-06
ENST00000276062.8	NDUFB11	X	47001715	47004078	492	3	4.46132295397686e-06	1.34165334496394e-06	2.71313987889215e-06	4.06529730120771e-07
ENST00000297866.5	CXorf22	X	35937916	36007653	2931	16	5.87832406178267e-05	1.47576120085554e-05	3.82891099446611e-05	5.73651866461025e-06
ENST00000523374.1	ZNF674	X	46359277	46401522	1746	4	1.59035440395753e-05	4.02449589292996e-06	1.01423215524563e-05	1.73672659418908e-06
ENST00000333590.4	PIGA	X	15339627	15350052	1455	5	2.87962830413483e-05	7.16120538935503e-06	1.95098559319862e-05	2.1252217200071e-06
